date,ADA-USD,BNB-USD,BTC-USD,BUSD-USD,DOGE-USD,DOT-USD,ETH-USD,LTC-USD,MATIC-USD,SHIB-USD,SOL-USD,TRX-USD,USDC-USD,USDT-USD,XRP-USD,ada_usd_0,bnb_usd_0,btc_usd_0,busd_usd_0,doge_usd_0,dot_usd_0,eth_usd_0,ltc_usd_0,matic_usd_0,shib_usd_0,sol_usd_0,trx_usd_0,usdc_usd_0,usdt_usd_0,xrp_usd_0,Crude Oil,Gold,S&P 500,13 Week Treasury Bill,RSI,MACD,MACD_Signal,MACD_Histogram,%K,%D
8/22/2022,-0.454063228,-0.496889053,-0.629880257,0.019094073,-1.53370186,-0.497104371,0.196610912,3.128742846,-1.211257288,0.0,-2.941065763,-0.643136822,-0.000297982,-0.000995409,-0.16839915,-3.54507,-2.945246,-3.019841,0.00385782,-3.652111,-3.555392,-3.873524,-3.271231,-4.480161,-3.865886,-4.408146,-2.248782,0.000229927,-0.00742152,-2.84449,-0.596679435,-0.781252577,-2.163236647,2.601526943,38.3845270618803,-277.3206887146371,87.72513067457783,-365.0458193892149,12.6710809320533,11.910482860867583
8/23/2022,0.811748075,-0.510075399,0.601859385,-0.041893739,0.552630987,3.143734112,2.451304379,-0.308291947,2.612969486,0.0,0.483323937,1.059046162,-0.015603559,0.000798712,0.685451842,0.4773385,0.3753786,0.2676282,-0.00034779,0.265271,0.552912,0.4624585,0.2635689,0.4006566,0.4088321,-0.1429465,0.4295386,0.00575579,-0.002913,0.4149224,3.81629665,0.735469222,-0.224037043,2.05576539,39.69042904169136,-334.66787298586496,3.246529942489275,-337.9144029283542,15.690102502492268,14.730762067870034
8/24/2022,-1.537536215,-0.866621566,-0.620033328,0.029105166,-1.140698685,-0.867636365,-0.344035721,-1.058970183,-2.212705535,0.0,-1.949905362,-2.143305313,-0.012100693,0.004696773,-0.2732108,0.67702,0.3500614,0.5213802,-0.00194064,0.597103,0.6102659,0.6863436,0.4320678,0.6132404,0.4609435,0.6846504,0.2479477,-0.00179255,-0.000303153,0.3631672,1.219334985,0.057231157,0.29119167,0.369276277,38.77867229471551,-386.399263997675,-74.68262884554359,-311.7166351521314,12.580199892640781,13.6471277757288
8/25/2022,1.492810592,1.716994047,0.957701665,0.001299193,1.610732911,0.194792074,2.349750954,0.555144504,0.629416574,7.410799714,1.020429702,0.995758559,0.009901218,0.004100556,0.963717653,1.56577,1.785276,1.618413,-0.00157754,2.099137,1.549153,1.949267,1.875046,2.391177,2.100217,2.438318,1.071275,0.00158681,0.0074793,1.464922,-2.529351847,0.564822631,1.399324184,0.624656071,41.03559760442115,-406.10228973772246,-140.96656102397938,-265.1357287137431,17.391873929603026,15.22072544157871
8/26/2022,-7.624507628,-7.569393609,-6.408571656,-0.007998055,-8.32948544,-9.146798732,-11.79017252,-7.394706381,-6.954677402,-15.41506582,-10.72012912,-6.063993141,0.001400755,-0.003695261,-3.2354993,-5.40734,-4.694843,-4.679009,0.000129736,-5.895332,-5.466788,-5.932102,-5.367011,-6.959762,-5.934853,-6.776839,-3.233733,-0.00500785,-0.014065,-4.482179,0.58196191,-1.236490425,-3.426857632,0.911586796,32.60512008496843,-523.8763534330574,-217.54851950579499,-306.3278339272624,1.2264139371587002,10.399495919800854
8/27/2022,4.279722461,-0.644638454,-1.083244981,0.017389888,0.023601113,1.784939896,-1.09283152,0.578083459,5.30692775,0.0,-0.581423944,2.010536451,0.003492862,-0.002407953,-0.897415056,0.4353579,0.2542798,0.1298657,0.0168971,0.4597157,0.5899691,0.1583549,0.660252,0.4996231,0.1894548,-0.1212721,0.0480608,0.00857303,0.00144378,0.482948,0.0,0.0,0.0,0.0,31.471623494587334,-627.5921286538141,-299.5572413353988,-328.0348873184153,2.882991978324869,7.167093281695551
8/28/2022,-4.468822179,-0.559764231,-2.142993431,0.026394907,-2.873228907,-2.958486178,-4.16547941,1.053388943,-2.654536629,0.0,-3.714487578,-2.298062891,0.002205328,0.000905969,-3.721942851,0.0713247,0.045856,-0.0369081,-0.0107339,0.1018453,0.0820035,-0.0149806,0.0531466,0.1303629,0.0308841,0.2160226,-0.0543765,-0.00369806,-0.000412587,0.0441804,0.0,0.0,0.0,0.0,29.33375305548911,-735.5959373677542,-386.76498054186993,-348.8309568258843,0.0,1.3698019718278756
8/29/2022,4.69094143,3.54561983,3.413499163,-0.040292271,3.343910263,6.221479246,8.215545381,3.949675442,4.140317404,0.0,6.598291966,3.028295168,-0.006401545,0.000393379,3.258666861,-0.2653767,-0.6236793,-0.392782,-0.000806828,-0.7904322,-0.2766931,-0.3504747,-0.7419665,-0.9183456,-0.5586437,-0.8340009,-0.1397431,0.00172851,-0.00545931,-0.4350021,4.156966781,0.028796038,-0.66886752,1.548742686,36.75112912911218,-757.4923259628049,-460.9104496260569,-296.581876336748,14.50622802554604,5.7964066679569894
8/30/2022,0.324743116,-1.689841465,-2.500132778,-0.015300061,-3.76723289,-3.906748384,-1.897987488,-4.990675532,-0.351366807,0.0,-3.297998847,2.085088507,0.003898197,0.004899225,-2.09735347,-2.836996,-1.904061,-2.162948,0.0101576,-2.169505,-2.884829,-3.001656,-1.954116,-3.03105,-2.893313,-2.964623,-2.034216,0.000625446,0.00100613,-2.058281,-5.694623707,-0.77461655,-1.108941649,2.645183646,33.92927605025797,-805.9958384194651,-529.9275273847386,-276.06831103472655,4.0784911647049835,6.194906396750359
8/31/2022,-1.224715791,-0.780242389,1.269662417,0.0327966,-0.317442121,0.334478685,1.939676636,1.496285452,2.099870697,0.0,0.193686069,-2.012515162,0.002205334,-0.006496591,0.305771048,-1.292393,-0.9484595,-1.333187,0.00301023,-1.25761,-0.9784824,-1.649089,-0.8222272,-1.318162,-1.375837,-1.614533,-0.7439595,0.000532916,-0.00140579,-0.7511932,-2.307068834,-0.605351228,-0.784773821,-0.453515931,36.57622372044442,-814.6332754120667,-586.8686769902042,-227.7645984218625,11.329124529343348,9.97128123986481
9/1/2022,2.392649862,-0.294397761,0.385181736,0.015896789,1.684729209,2.248408869,2.069707797,6.594512929,6.245721988,0.0,0.357516521,-0.247911638,-0.005203475,-0.000596039,1.610764282,0.2700123,0.0321331,-0.0283781,0.00482003,0.3820836,0.5581448,0.00176121,0.6902573,0.4280093,-0.0602578,0.5568457,-0.2976401,-0.000318689,0.00286292,0.3151369,-3.33818732,-0.95032528,0.299175227,0.104840865,37.40235147833191,-805.9444075596948,-630.6838231041024,-175.26058445559238,14.570283313166964,9.992633002405118
9/2/2022,-0.640763237,-0.360226764,-0.784947969,-0.02089038,-1.188657007,1.592638242,-0.566247116,5.927445985,-1.532182958,0.0,-1.13909043,-1.044167158,0.012498613,0.007903184,-0.58242821,-1.863384,-1.116147,-1.437221,-0.00257916,-1.838511,-2.134832,-1.919386,-1.664015,-2.054767,-1.398139,-2.067326,-0.7044642,0.000101383,-0.00341092,-1.338306,0.29974905,0.775019917,-1.079455257,-1.513313553,36.36489453271121,-802.5060019980374,-665.0482588828894,-137.457743115148,16.74073181386801,14.21337988545946
9/3/2022,5.526431916,0.129492792,-0.691847794,-0.019202024,1.703584983,-0.231449078,-1.298497735,-1.495694142,1.96538471,0.0,-0.380017346,0.825747517,0.002503111,-0.001501915,-0.390190664,0.0190792,0.0210875,0.0167827,0.00648085,-0.00981815,0.1085552,0.0469131,0.1545635,0.1316105,-0.1658052,-0.2773728,0.0247833,0.00191199,-0.00105912,0.0947496,0.0,0.0,0.0,0.0,35.43871236988153,-801.6500335865057,-692.3686138236128,-109.28141976289294,10.494093544502446,13.935036223845826
9/4/2022,4.616512827,0.383130467,0.776647082,0.020894391,0.84498798,1.163551967,1.325195738,1.265908549,0.555648166,8.004266103,3.156000406,0.644391092,-0.001895207,-0.001299294,0.55306884,-0.00453934,0.0053756,-0.0276188,-0.00256016,-0.00290451,-0.000163082,-0.0334285,-0.00860938,0.0334111,-0.00432477,0.0277145,-0.0348716,-0.000490703,5.45e-05,-0.0235221,0.0,0.0,0.0,0.0,37.367980966643046,-779.5090323115292,-709.7966975211962,-69.71233479033299,17.50935524775567,14.914726868708726
9/5/2022,-0.790859,-0.776182852,-0.8761152,-0.019392424,-0.774825452,-0.084224299,2.475481276,-0.798718766,-1.441631743,0.0,0.272753113,-0.893462964,-0.022506837,-0.002300625,0.3493026,0.0106032,-0.00169202,0.00176738,0.00104323,-0.0110507,0.00536895,0.00303014,0.0144744,-0.00405785,0.0120365,0.00539474,0.0107205,0.000156376,-6.43e-05,0.0104426,0.0,0.0,0.0,0.0,36.05956020765688,-767.186407903082,-721.2746395975734,-45.911768305508645,9.599551976010867,12.534333589423014
9/6/2022,-7.497895425,-5.199059016,-5.044806467,-0.007897501,-6.171804783,-6.815782364,-3.487983799,-10.64959418,-7.361283732,-8.004266103,-4.131132876,-3.540624195,-0.000399399,0.001096678,-3.282513106,-0.5187484,-0.6446377,-0.5629542,-5.73e-05,-0.6248377,-0.4196013,-0.6668365,-0.5441408,-0.8163291,-0.7946342,-0.7114262,-0.5059859,-0.000672914,-0.00152043,-0.4873365,0.011504468,-0.551290131,-0.410346469,0.882621636,29.781208581670526,-826.5431604844634,-742.3283437749513,-84.21481670951209,1.2478996376163933,9.452268953794329
9/7/2022,3.44195157,5.946355416,2.374515375,0.022999362,3.532802588,4.539446826,4.271652328,5.55565614,2.647466325,0.0,5.721999715,1.719679753,0.011504438,0.005995754,4.597409288,1.564133,2.374505,1.835314,-0.00140226,2.6426,1.63361,2.134544,2.505506,3.000055,2.446436,2.864161,1.111451,0.00401035,0.0113711,1.804467,-5.854052266,0.872448904,1.817484867,3.046274227,35.405902454328,-827.5191129572304,-759.3664976114072,-68.15261534582316,20.435671441266734,10.427707684964682
9/8/2022,-0.00166647,0.649398351,0.20460703,-0.031702236,-0.20805681,2.631482039,0.333284282,1.017788802,0.399631258,0.0,2.707444798,-0.960613804,-0.007903943,-0.000691341,0.849461801,1.470208,0.8545942,1.031395,-0.013244,1.031149,1.829686,1.607155,1.047218,1.578715,1.243405,1.792861,0.978917,-0.00569902,-0.00148785,1.053844,1.933826811,-0.426492553,0.658896688,0.577936661,35.888629042367455,-815.7015546685798,-770.6335090228417,-45.06804564573804,21.685805854354303,14.45645897774583
9/9/2022,4.815858722,4.471126121,10.08600977,0.006902753,4.866759464,5.019582075,4.993701831,5.418517945,5.450954912,8.004266103,3.310163408,3.511154883,0.00309966,0.013289596,4.951695344,3.068267,2.079404,2.535669,-0.00276371,2.778935,3.013002,3.350447,2.345883,3.187632,3.052374,3.576539,1.71626,0.00216218,0.00362226,2.116483,3.816584818,0.478942057,1.515601498,0.608311694,54.78272350885896,-633.5091079148624,-743.2086288012459,109.69952088638354,97.91559953068146,46.67902560876752
9/10/2022,1.871749756,1.206675826,1.390523841,0.002098152,1.177086555,0.191034216,3.268592,3.527850403,1.634234229,0.0,1.107732275,1.956577921,-0.008196425,0.004600292,0.045862036,-0.219397,-0.1803315,-0.00214215,-0.00462764,-0.0979395,-0.4380034,-0.0834681,-0.4245541,-0.4005359,-0.1082443,0.0327303,-0.1504812,-0.00384025,0.00084855,-0.3375321,0.0,0.0,0.0,0.0,56.78449613595756,-459.66355972702877,-686.4996149864025,226.83605525937378,97.44091057823825,72.34743865442469
9/11/2022,-0.522426855,-0.610404048,0.408365196,-0.011802676,-1.653093525,-1.131163661,-0.814231243,-1.890672982,-1.286548101,0.0,-0.458726537,-0.886875278,0.008798464,-0.00050054,-0.718862878,-0.00980504,0.0346737,0.0339035,0.00251922,0.0104195,0.0134307,0.0296134,-0.0273967,-0.0133055,0.059624,-0.083528,0.0927646,0.00146974,0.000275265,0.0292611,0.0,0.0,0.0,0.0,57.38652225118379,-311.14432809436767,-611.4285576079956,300.2842295136279,99.95851441624036,98.43834150838671
9/12/2022,-1.622890653,-0.510561828,2.724216387,0.038401276,0.299333531,-0.472734124,-2.764318581,-1.4265139,3.88062227,0.0,6.794203839,-0.429954977,0.005996341,-0.007198514,1.210827467,1.747484,1.600513,1.59027,-0.00688424,1.847403,1.761617,2.061513,1.595988,2.264082,1.989931,2.141862,1.189155,0.000948084,0.00274626,1.432229,1.134225215,0.691000901,1.052865148,0.90558899,61.31900143147317,-143.27885779847202,-517.7986176460909,374.51975984761884,98.18873289021428,98.5293859615643
9/13/2022,-6.734635003,-5.632014596,-9.728219892,0.0,-6.090533317,-7.137904323,-8.076942157,-3.752110785,-8.478163835,-8.004266103,-11.2838968,-4.366719986,0.010299039,-0.017891266,-7.434273648,-7.375104,-6.045556,-6.130792,0.00258071,-7.60348,-7.53192,-7.892008,-6.991908,-9.280548,-7.923115,-9.071501,-4.533943,-0.00240302,-0.0163111,-6.007289,-0.536869449,-1.345741421,-4.419916303,5.141022411,45.66492437871044,-175.5542466515617,-449.34974344718506,273.79549679562336,41.00509493565045,79.71744741403505
9/14/2022,2.629962513,0.6495715,-0.274396868,-0.034800716,1.721362341,0.964632294,3.356951498,1.749160839,1.206971936,0.0,1.957206388,0.834533727,-0.007390407,0.011693455,2.483200189,1.652831,0.7883112,0.7754519,0.0190137,1.383902,2.080807,1.145586,1.600364,1.651458,0.9886918,0.9131777,0.5968594,0.00799836,0.00172085,1.360167,1.331159985,-0.499780549,0.338128908,-0.796058807,45.33068041336532,-203.2773127427099,-400.1352573062901,196.8579445635802,39.624794416365454,59.60620741407675
9/15/2022,-3.322725563,-3.118788782,-2.703458624,0.02320381,-3.971711787,-3.915828215,-10.50791831,-6.517460785,-4.795225576,0.0,-3.109871308,-0.57789294,0.012193878,-0.013898796,-4.712595566,-2.026132,-2.192629,-2.125643,-0.00318526,-2.00242,-1.942751,-2.744252,-1.758195,-2.741055,-2.662864,-2.009873,-2.023865,-0.0076506,-0.00114596,-1.789463,-3.894955807,-1.850195576,-1.138227217,-1.060591401,42.10868766732245,-265.7483762728989,-373.2578810996119,107.509504826713,26.22614611815927,35.61867849005841
9/16/2022,1.805173476,1.410824007,0.361622817,0.025385106,2.738106572,-0.42980766,-2.702906894,-0.902011857,-2.239247722,0.0,-2.57099565,0.063650194,-0.004398207,-0.002199429,8.893692926,-0.9358668,-0.5866461,-0.8861014,0.00597341,-0.9501198,-0.9788894,-1.151526,-0.6664039,-1.123352,-0.6703667,-1.197838,-0.3604703,0.00483889,-0.000874685,-0.5173221,0.011752701,0.377569404,-0.720804978,-0.811037553,42.68864435763704,-305.9708938034164,-359.8004836403728,53.829589836956416,27.99747361767576,31.282804717400182
9/17/2022,2.711127532,1.659082911,1.779449272,-0.050186499,2.914592101,2.38948615,2.570197356,3.470838787,2.866297964,0.0,4.676195168,1.611947922,-0.008606265,0.01169993,5.539436108,0.0573239,0.0234411,0.00251772,-0.0011853,0.0699012,0.1172158,0.0459808,0.1436637,0.1402454,-0.120227,-0.0344366,-0.0347043,-0.000980893,-0.000891336,0.0857656,0.0,0.0,0.0,0.0,45.607358485436244,-305.67894934665674,-348.9761767816296,43.297227434972854,36.80762606827146,30.343748601368848
9/18/2022,-8.560980772,-4.743208139,-3.581280605,0.06428258,-7.838308981,-9.161734064,-9.590889104,-8.992560135,-9.617827891,-8.701140455,-8.308734131,-2.292979039,0.004505866,-0.007497811,-5.082095491,0.00501123,-0.00471644,-0.0150215,0.000697933,-0.0191138,0.00255498,-0.0173473,0.0167557,-0.0150806,0.0173169,0.0395697,-0.00214659,0.000458079,0.000187206,-0.00681251,0.0,0.0,0.0,0.0,41.110157534457336,-358.45093859738336,-350.87112914478035,-7.579809452603001,19.234824134803727,28.01330794025034
9/19/2022,1.402948105,2.138578773,0.639691202,-0.086389078,1.880677152,-0.752604507,3.112252336,0.057863201,1.660625282,0.0,5.100938573,-0.892666758,-0.02040318,0.008296432,7.7178496,1.443739,0.8037987,1.009637,-0.000334411,1.266147,1.563565,1.381069,1.172086,1.501401,1.20945,1.637804,0.6673138,-0.0013453,0.00196384,1.020086,0.725831719,-0.329548826,0.683369772,-1.146608706,42.19062650659744,-385.7701636032507,-357.8509360364744,-27.91922756677627,26.936150829422296,27.65953367749918
9/20/2022,-2.592272848,-2.117392805,-3.400047755,-0.063341782,-0.333251589,-1.841105858,-3.934969829,-0.976490533,-4.370553452,0.0,-3.90659305,-0.977661102,0.007504896,-0.004601097,7.010607338,-2.264828,-1.534438,-1.694097,-0.00822073,-1.962766,-2.208908,-2.18796,-1.863129,-2.657199,-2.226477,-2.364772,-1.500863,0.00120916,-0.00261449,-1.711113,-1.504325473,-0.390872153,-1.133611474,6.628738394,38.23051414412924,-454.8961517719108,-377.25997918356177,-77.63617258834904,11.683680983497275,19.284885315907786
9/21/2022,-0.167597559,-0.593988362,-1.834481352,0.127138041,-1.74929485,-2.002132824,-5.572299594,-2.171729417,-4.042976931,-9.531021288,-1.948884093,-0.931557949,0.016498062,0.002598573,-4.521647868,-3.127885,-2.091287,-2.524072,0.014822,-2.983815,-3.324592,-3.388099,-2.592901,-3.471975,-2.927895,-3.894966,-1.501799,0.00145987,-0.0046629,-2.245736,-1.804212286,0.294800594,-1.72646741,-1.6477902,36.30187028914253,-531.263516306939,-408.06068660823723,-123.20282969870175,5.864847584272542,14.828226465730722
9/22/2022,3.957072765,3.964369716,4.564167755,-0.057595453,3.752481878,4.635534526,5.820558193,4.343401357,6.674426959,9.531021288,5.006248385,1.784839842,-0.019299665,-0.010192038,20.08542195,-1.250094,-0.8554756,-1.083421,0.00372712,-1.337687,-1.261406,-1.401974,-1.047646,-1.264389,-1.279722,-2.001142,-0.5254782,0.00276707,-0.00459362,-0.8405392,0.660935437,0.37177432,-0.846329383,-1.898789362,43.97878083467929,-515.9465939263209,-429.637868071854,-86.30872585446696,25.62415482399175,14.39089446392054
9/23/2022,0.620124329,0.407869599,-0.59885763,0.046201779,6.081507392,-0.150956886,0.043626421,2.908302239,3.379797088,0.0,3.837106388,0.309838774,0.007301886,-0.000303989,4.449102964,-3.58937,-2.925404,-3.143975,0.0154992,-3.36527,-3.518156,-4.177542,-2.728475,-4.070897,-4.063196,-4.134506,-2.606517,-0.00182908,-0.00270225,-2.721359,-5.857558023,-1.537981478,-1.738282877,-0.705359572,43.227945705777344,-507.3129729352295,-445.1728890445291,-62.140083890700396,22.979876178233834,18.156292862166058
9/24/2022,-2.238054827,-0.540406871,-1.886444071,-0.01759362,-0.161173216,-2.512425245,-0.775911268,-2.89207114,-3.203284086,0.0,-0.637439509,-0.957471142,-0.00200275,0.006896151,-3.706661944,0.4122934,0.3627179,0.04954,-0.00131927,0.3459251,0.7154316,0.1832111,0.6405896,0.6383568,0.4227996,0.271445,0.2555453,0.00390802,0.00051838,0.5709691,0.0,0.0,0.0,0.0,40.88899081387674,-523.5353576167363,-460.8453827589706,-62.68997485776572,14.752969115848428,21.119000039358024
9/25/2022,-1.205640566,-0.391163572,-0.714985804,0.063875325,-3.347958556,-1.237008953,-1.820461995,-1.671801028,-1.870029297,0.0,-3.426848633,-0.240808657,-0.000500694,0.000500653,0.797072842,0.0380654,-0.0564976,-0.0321866,-0.00135401,-0.0245891,-0.00445583,-0.0166168,0.0559385,-0.00660612,-0.0787129,0.1416607,-0.0929376,-0.00189666,-0.000732188,-0.0147365,0.0,0.0,0.0,0.0,40.01665883373245,-541.0413636194316,-476.88457893106283,-64.15678468836882,11.67520289793727,16.469349397339865
9/26/2022,0.127440329,0.678782476,2.212196816,-0.087081943,-0.103072437,5.486844551,3.126538398,1.508671706,1.948629701,0.0,4.667981328,-0.300141032,0.019698025,-0.00649676,-5.197223763,-1.878582,-1.765764,-1.743563,0.00534453,-1.843133,-1.676043,-2.211618,-1.525945,-2.425431,-2.32152,-2.14885,-1.539976,-0.000745682,-0.00153245,-1.505664,-2.611919235,-1.346162367,-1.039436089,1.817359815,44.02564545654635,-515.0411017141996,-484.51588348769025,-30.525218226509367,21.26967436078517,15.899282124856976
9/27/2022,-1.095381222,-1.286217636,-0.585003417,0.141236747,-0.788841897,-2.577720244,-0.389616432,-1.308881031,-1.919322441,0.0,-3.393430499,-0.232020446,-0.004195563,-0.001001373,-4.125615553,0.316962,0.1840188,0.0736039,-0.00581723,0.1610367,0.4858638,0.2415757,0.1866948,0.1774317,0.26475,0.0842225,0.1827794,0.00321438,-0.00153931,0.2850227,2.306655875,0.209224836,-0.212261095,2.65019528,43.196750448470226,-497.7455563273179,-487.1618180556158,-10.583738271702089,37.679150449592036,23.541342569438175
9/28/2022,-1.046436535,3.38536869,1.640909916,-0.140735957,0.023095619,0.152610108,0.546063048,1.077219722,0.936571792,0.0,1.470983305,0.31091432,-0.011204923,-0.00039936,0.421591185,3.578743,3.164813,3.247221,-0.00842125,3.558155,3.307375,4.177083,2.994275,4.360631,4.131126,4.181681,2.615707,0.00183101,0.00370761,2.793506,4.544823827,2.050515913,1.948114418,-0.61728532,46.26880174392727,-453.3007574834337,-480.3896059411794,27.088848457745712,55.4847765885216,38.14453379963295
9/29/2022,0.201031108,0.710016458,0.750418576,0.032504282,0.173047331,0.606076205,-0.131575277,1.129665751,2.136706697,0.0,2.1344255,2.38266541,0.011300278,0.01030536,7.426852903,-4.265235,-3.169704,-3.14209,0.00340049,-4.177141,-4.729373,-4.24385,-4.067831,-5.067699,-4.183604,-4.937983,-2.291858,-0.00429017,-0.0078599,-3.50356,-1.126218467,-0.11449725,-2.135279482,-0.372211472,47.679137595275314,-401.64045862446073,-464.6397764778357,62.999317853374976,62.62930935833568,51.93107879881646
9/30/2022,-0.860893611,0.141997396,-0.724332349,-0.010203764,1.511702613,-1.845457709,-0.576185465,-0.963579367,1.80827143,0.0,-2.203637625,-0.029498062,-0.005793021,-0.003003882,-1.169317658,-2.883306,-1.785503,-2.260256,0.0171201,-2.639069,-2.940058,-3.074989,-2.210091,-2.934392,-2.686396,-3.88058,-1.376273,0.00638729,-0.00356684,-1.928788,-2.165347768,0.234877664,-1.518135155,-1.187881063,46.412630098808805,-367.85750735461625,-445.2833226531918,77.42581529857557,55.73223808179675,57.94877467621803
10/1/2022,-0.953163735,-0.46568833,-0.617871651,0.031895224,-1.678156565,-0.682158261,-1.237634065,-0.922210707,-1.498734447,0.0,-2.262669055,-0.887330731,-0.008201394,-0.000596019,-0.976881166,0.1562717,0.1680536,-0.0249067,-0.0022517,0.1002032,0.3599694,0.0378737,0.3119511,0.4528293,-0.0294666,-0.1450758,0.0687202,0.000604361,-0.00166057,0.2580472,0.0,0.0,0.0,0.0,45.31427032733689,-346.7454630066786,-425.5757507238892,78.83028771721058,49.88823704427033,56.083261494800944
10/2/2022,-2.508583519,0.550388811,-1.397388794,-0.079703472,-2.233340955,-1.75238798,-2.747816151,-1.899026121,-0.21305467,0.0,-1.282297903,0.665823589,0.000697383,0.001692685,-5.685757514,0.00805351,-0.0450661,-0.0416479,0.00101323,-0.0677255,-0.0258165,-0.0531807,0.0295718,-0.0216115,-0.0345796,0.0476901,-0.0572889,-3.99e-05,-0.000312904,-0.027974,0.0,0.0,0.0,0.0,42.868172411334555,-347.63115482232024,-409.9868315435754,62.35567672125518,36.80377018789908,47.474748437988744
10/3/2022,1.973801514,0.90955508,2.997417631,0.050013589,1.831729056,3.450822548,3.643034693,4.26989557,4.796919929,0.0,2.805092882,0.842380714,-0.006401801,0.00290849,3.077691609,4.782414,3.978558,4.139145,-0.0119595,4.650739,4.713685,5.417141,4.050216,5.770057,5.292,5.5697,3.292194,0.00245308,0.00581831,3.752282,5.077107384,1.818069303,2.555457753,-0.947873467,49.247802862118384,-298.1377253494211,-387.61701030474455,89.47928495532346,65.09639078127265,50.59613267114738
10/4/2022,1.798456558,3.177361703,3.57022957,0.012098708,8.835464873,1.786682727,2.881333572,2.050324021,4.191867057,8.701140455,3.443024323,1.497033729,0.000500714,0.016197788,3.668286333,4.620249,4.169565,4.499115,-0.0233564,4.891201,4.50071,5.81291,3.977463,5.7573,5.259647,6.069071,3.105128,-0.000937465,0.00729895,3.539789,3.397328773,1.652055803,3.012534142,5.105515779,55.79152408371563,-199.06471446923752,-349.90655113764313,150.84183666840562,97.91868946215055,66.60628347710745
10/5/2022,-1.036177186,-0.731935824,-0.869820608,-0.021003816,-1.877678712,-0.919830315,-0.684315949,-1.309026622,1.805327735,-8.701140455,-0.142493856,0.169944421,0.000602046,-0.01420719,1.960969884,-0.3604088,-0.686086,-0.1897646,0.00138854,-0.6745608,-0.5262799,-0.2386588,-0.9689067,-0.9510179,-0.5435282,-0.34858,-0.1711148,-0.00609828,-0.00212932,-0.7096346,1.423027802,-0.565184384,-0.201998756,-0.665864272,53.9420107253817,-133.2248792486498,-306.57021675984447,173.34533751119466,88.82164474881033,83.9455749974112
10/6/2022,-0.601426777,-2.584122304,-1.023404176,0.009501137,-2.014437539,-1.535520778,-0.083391841,-2.009197197,-2.174136762,0.0,-2.168876482,0.571841494,0.003099586,0.003408956,0.712408254,-1.590336,-1.268575,-1.251883,0.00441708,-1.602346,-1.746671,-1.695343,-1.660059,-2.059372,-1.524323,-2.19105,-0.875362,0.00315696,-0.00287523,-1.315693,0.783154579,0.017523693,-1.029792291,-0.15194885,51.787227793545014,-96.49781955446451,-264.5557373187685,168.05791776430397,75.58351205347601,87.44128208814566
10/7/2022,-1.023914683,-1.211448683,-2.068782807,0.013993758,-1.644820817,-0.085581941,-1.430045668,-1.178467431,-0.138379865,0.0,-1.029048357,-0.454970098,0.005304837,-0.002109725,4.962945304,-3.446708,-3.461089,-3.286027,0.00302713,-4.211305,-3.534932,-4.081315,-3.922695,-4.970979,-4.224289,-5.230188,-2.178948,-0.000741889,-0.0138242,-3.064641,4.628362113,-0.656467473,-2.840319653,0.15194885,47.70251678052126,-99.21774065384307,-231.48813798578342,132.27039733194036,53.55803114099782,72.65439598109474
10/8/2022,-0.61083861,-2.399142045,-0.668738742,-0.035095374,-1.178217347,-0.385388887,-1.285241809,-0.129778403,-2.219548153,0.0,-1.291675352,-0.685555846,0.012492078,-0.003897744,-0.225042116,0.3224887,0.1122773,0.0955561,0.0119579,0.4146405,0.3018657,0.0503422,0.4277748,0.260085,0.0598788,-0.0883009,-0.1313763,0.00558393,0.00150553,0.2646794,0.0,0.0,0.0,0.0,46.44460882685917,-110.61085273280332,-207.31268093518742,96.70182820238409,46.53514548714531,58.55889622720641
10/9/2022,0.31628711,0.637633056,0.153654799,0.029898602,0.772004177,2.626026827,0.538551547,2.083629612,1.432347601,0.0,1.025935464,0.570283736,-0.015394802,0.007497361,3.224873012,0.0761821,0.0703377,-0.0143558,-0.00828428,0.109383,0.0988078,0.00853162,0.065171,0.1139227,0.080074,0.1862571,0.0137014,-0.00258531,-7.65e-05,0.0794253,0.0,0.0,0.0,0.0,46.790905650739994,-115.89476896722408,-189.02909854159475,73.13432957437067,48.14462697237023,49.41260120017114
10/10/2022,-5.158548507,-2.338830541,-1.580535215,0.024896759,-4.3452584,-3.35228184,-2.392409176,-2.164156062,-1.23037008,-9.531021288,-2.907047822,0.646660249,-0.005203657,-0.013993939,-7.189192531,-0.9303029,-1.583629,-1.266848,0.00998862,-1.272366,-0.6404499,-1.507451,-0.9351835,-1.720729,-1.807727,-1.247853,-1.240864,-0.00261064,-0.0016993,-0.9685266,-1.643397887,-1.97167446,-0.752067313,-0.243232012,43.6840773170646,-143.03966145610684,-179.83121112449717,36.79154966839033,31.706585218712394,42.12878589274266
10/11/2022,-2.842651007,-0.160044181,-0.471640371,-0.046395908,1.244060397,-1.324447641,-0.91500906,-1.407722444,-3.081525318,0.0,-3.806067709,-1.936436851,0.008404398,-0.011700866,-2.365103122,-1.482564,-0.5492419,-1.035713,-0.00268391,-0.9838312,-1.628274,-1.474788,-0.9136306,-1.365675,-0.8952595,-1.395948,-0.7128596,0.00411789,0.00125506,-0.8571507,-1.972580384,0.681407439,-0.654051841,1.660410323,42.78056629687571,-169.8617302983257,-177.8373149592629,7.975584660937187,26.8515038286645,35.567572006582395
